Seconds Since 1995,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Maneuver
304230290.553216,1.719917258085292,5.251325709449516,0.0001084,1.780549996299575,4.504975797406936,14.32244964,6032.48761012924,7162.370976270234,0.9889020622631699,-0.14856887712993458,-0.8582548622783509,0.5132237244862798,0.9780822350811843,-0.20821897468433298,-0.9785668894352012,-0.20592921818215784,0
304254434.264256,1.719917258085292,5.2561306008802555,0.0001081,1.779033305179592,4.506434892661603,14.32244777,6032.488397756608,7162.3715997034005,0.9889020622631699,-0.14856887712993458,-0.85577898025312,0.5173416056697256,0.978396913863549,-0.20673528712409772,-0.9788663180094433,-0.20450117717664948,0
304284613.94064,1.719917258085292,5.262139769494872,0.0001143,1.7617842161821322,4.5236996896223305,14.32245062,6032.487197362039,7162.370649551303,0.9889020622631699,-0.14856887712993458,-0.8526547549341031,0.5224747543071,0.9818171842681653,-0.18982891422470785,-0.9822509306234081,-0.18757161109679904,0
304296685.82208,1.719917258085292,5.264543087874868,0.0001143,1.7545847330176554,4.530890446140548,14.3224495,6032.487669095988,7162.37102294437,0.9889020622631699,-0.14856887712993458,-0.851396620522933,0.5245224442882581,0.9831583975958662,-0.18275547936171058,-0.9835743062801453,-0.18050369532375463,0
304314793.6032,1.7199120220975361,5.2681437021217326,0.0001072,1.7900096808453845,4.495556255433922,14.32246072,6032.482943336011,7162.367282348164,0.9889028401544359,-0.14856369924880833,-0.8495025026910177,0.5275845884042649,0.9760688168135231,-0.2174618698628548,-0.9765837464975841,-0.21513759800821047,0
304338937.264128,1.7199120220975361,5.27294684822322,0.0001072,1.7756124598456833,4.509848756678505,14.32245932,6032.483533002627,7162.367749088957,0.9889028401544359,-0.14856369924880833,-0.8469586474928033,0.5316587716168722,0.9790983972423617,-0.2033871395084718,-0.9795587517862302,-0.20115827549221713,0
304369116.85152,1.7199120220975361,5.278957762167089,0.0001156,1.7917026502198186,4.493774274267636,14.32247059,6032.478786189638,7162.3639918277295,0.9889028401544359,-0.14856369924880833,-0.8437476108914445,0.5367401318282243,0.9756992619264098,-0.2191140120491138,-0.9761988250032935,-0.21687750935076072,0
304375152.787488,1.7199137674267881,5.280160294021712,0.0001172,1.798032959416802,4.487452691716912,14.32247166,6032.478335516567,7162.363635104872,0.9889025808603595,-0.14856542520963636,-0.8431015538764216,0.5377543768777372,0.9742926623021285,-0.22528605856606093,-0.9748083194940825,-0.2230442562477741,0
304393260.578976,1.7199137674267881,5.2837626535978295,0.0001167,1.7853897943153552,4.500088875501351,14.32247245,6032.478002776678,7162.363371730077,0.9889025808603595,-0.14856542520963636,-0.8411589029808756,0.5407880360511038,0.9770630461317171,-0.2129502380459107,-0.9775488483867454,-0.2107089201190779,0
304417404.265824,1.7199120220975361,5.28856754502857,0.0001144,1.8071400874537087,4.478335091704494,14.32247792,6032.47569886985,7162.36154811034,0.9889028401544359,-0.14856369924880833,-0.8385507752875015,0.5448234551345327,0.9722005781522982,-0.2341496014097334,-0.9727342014223982,-0.23192277461070798,0
