Catalog Number,Year,Day of Year,Inclination (rad),Omega (rad),Eccentricity,Argument of Perigee (rad),Mean Anomaly (rad),Mean Motion (rev/day),Orbital Period (s),Semi-major axis (km),Julian Date,Inclination (rad) (sin),Inclination (rad) (cos),Omega (rad) (sin),Omega (rad) (cos),Argument of Perigee (rad) (sin),Argument of Perigee (rad) (cos),Mean Anomaly (rad) (sin),Mean Anomaly (rad) (cos),Delta Julian Date,Delta Inclination (rad),Delta Omega (rad),Delta Eccentricity,Delta Argument of Perigee (rad),Delta Mean Anomaly (rad),Delta Mean Motion (rev/day),Delta Orbital Period (s),Delta Semi-major axis (km),Maneuver
26997,2010,138.47377485,1.152646853943591,1.6419342017769336,0.0008313,4.787996643581083,1.4953143273046459,12.809295,6745.101896708601,7715.869299574321,5616.47377485,0.9138419482565963,0.4060700599731386,0.9974707682600611,-0.07107789013950531,-0.9971431019813298,0.07553564834600457,0.9971525861976955,0.07541034305217927,1.0930637299998125,1.2217304763861847e-05,-0.039625955337279084,3.999999999999989e-06,-0.013461724520633211,0.013466960508388581,-8.899999990319429e-07,0.0004686550091719255,0.00035740313524001976,0
26997,2010,139.9572187,1.1526346366388271,1.588195514108028,0.0008265,4.792843422913872,1.4904518400085898,12.80929367,6745.102597058343,7715.869833671218,5617.9572187,0.913836987106717,0.40608122462842067,0.9998486379589867,-0.01739830944543815,-0.9967652867394714,0.08036767479017479,0.99677411760126,0.0802580742369863,1.4834438500001852,-1.2217304763861847e-05,-0.05373868766890566,-4.800000000000008e-06,0.004846779332789097,-0.004862487296056095,-1.3299999999105694e-06,0.0007003497421464999,0.0005340968964446802,0
26997,2010,140.42567473,1.1526503446020953,1.571213460486123,0.0008231,4.798665841298526,1.4846364029409447,12.8092939,6745.102475945219,7715.869741308589,5618.42567473,0.913843365702937,0.40606687006049647,0.9999999129997431,-0.0004171336791294493,-0.9962804597552047,0.08616986427956101,0.9962905293940542,0.08605336158288772,0.46845602999928815,1.570796326810786e-05,-0.01698205362190497,-3.3999999999999742e-06,0.005822418384653361,-0.005815437067645091,2.299999994903601e-07,-0.0001211131238960661,-9.236262849299237e-05,0
26997,2010,141.28451064,1.1526433632850872,1.5400942399230644,0.0008223,4.795784302703483,1.487547612133271,12.80929616,6745.101285877366,7715.868833745525,5619.28451064,0.9138405307991209,0.4060732498808325,0.9995287279517338,0.03069726370849648,-0.9965246250139249,0.08329868991080422,0.9965368265301011,0.08315259087554173,0.85883591000038,-6.981317008047938e-06,-0.031119220563058603,-8.000000000000194e-07,-0.0028815385950426986,0.002911209192326236,2.2600000004757703e-06,-0.001190067853713117,-0.0009075630641746102,0
26997,2010,141.90911815,1.1526346366388271,1.5174468475491858,0.0008194,4.798700747883564,1.4846102230021645,12.80929601,6745.1013648641565,7715.868893982002,5619.90911815,0.913836987106717,0.40608122462842067,0.9985772540278448,0.05332417592620771,-0.9962774512525413,0.08620464097564687,0.996288276180893,0.08607944437846153,0.6246075099998052,-8.726646260059923e-06,-0.022647392373878583,-2.9000000000000163e-06,0.002916445180081162,-0.002937389131106416,-1.4999999997655777e-07,7.898679086792981e-05,6.023647711117519e-05,0
26997,2010,142.45565002,1.1526416179558352,1.4975989632955065,0.0008164,4.792284917553234,1.4910504879420234,12.8092957,6745.101528103532,7715.869018470728,5620.455650020001,0.9138398220662075,0.4060748448328241,0.9973222688830926,0.0731320175427988,-0.9968100170547146,0.07981096352870083,0.9968219853170496,0.07966134312560823,0.5465318700007629,6.981317008047938e-06,-0.019847884253679338,-2.9999999999999645e-06,-0.00641583033033033,0.006440264939858942,-3.1000000078051926e-07,0.00016323937506967923,0.00012448872621462215,0
26997,2010,143.31448553,1.152646853943591,1.4664710160861874,0.0008176,4.795581844510251,1.4877378530217384,12.80929616,6745.101285877366,7715.868833745525,5621.31448553,0.9138419482565963,0.4060700599731386,0.9945630486682889,0.10413617154302669,-0.9965414690926343,0.08309693362991306,0.9965526275196434,0.08296300732070311,0.8588355099991531,5.235987755813909e-06,-0.031127947209319107,1.2000000000000292e-06,0.003296926957017554,-0.003312634920284996,4.6000000075707703e-07,-0.00024222616593760904,-0.00018472520332579734,0
26997,2010,143.93909332,1.1526381272973312,1.443830605029317,0.0008165,4.787048929797251,1.4962934570150146,12.80929708,6745.100801425085,7715.868464295149,5621.93909332,0.9138384045920297,0.40607803473309634,0.9919506745940637,0.1266248758040141,-0.9972142403480253,0.07459060830366525,0.9972259447106933,0.07443396533750826,0.624607790000482,-8.726646259837878e-06,-0.022640411056870313,-1.100000000000081e-06,-0.008532914713000217,0.00855560399327615,9.199999997377972e-07,-0.0004844522809435148,-0.0003694503757287748,0
26997,2010,144.48562482,1.152646853943591,1.4240054100559134,0.0008199,4.790586712191043,1.4927417119872062,12.8092977,6745.100474946414,7715.868215317748,5622.48562482,0.9138419482565963,0.4060700599731386,0.9892455452380304,0.14626431973216106,-0.9969441150452131,0.07811806114284299,0.9969552848576855,0.07797538069372446,0.5465315000001283,8.726646259837878e-06,-0.019825194973403626,3.4000000000000826e-06,0.0035377823937920994,-0.0035517450278084173,6.199999997846817e-07,-0.0003264786710133194,-0.000248977401497541,0
26997,2010,145.34446019,1.1526520899313473,1.3928792081758465,0.0008156,4.784720660575091,1.4985763476766232,12.80929656,6745.101075245931,7715.868673114922,5623.34446019,0.9138440744219317,0.4060652751023201,0.9842144557331882,0.17697995684772938,-0.9973852043417084,0.07226862500593591,0.9973932706023337,0.07215721555866611,0.8588353699997242,5.235987756257998e-06,-0.031126201880066873,-4.30000000000005e-06,-0.00586605161595255,0.005834635689417,-1.1400000001771105e-06,0.0006002995169183123,0.0004577971740218345,0
26997,2010,145.89099233,1.1526416179558352,1.373067975836459,0.0008181,4.7845077304063475,1.4988032404793825,12.80929551,6745.101628153475,7715.869094770273,5623.89099233,0.9138398220662075,0.4060748448328241,0.9805153556864902,0.19644245280232994,-0.9974005699017576,0.07205624996937536,0.9974096168819965,0.07193091234864839,0.5465321399997265,-1.0471975512071907e-05,-0.01981123233938753,2.5000000000000066e-06,-0.00021293016874324167,0.00022689280275933754,-1.0499999998359044e-06,0.000552907544260961,0.00042165535069216276,0
26997,2010,146.43752426,1.1526451086143392,1.3532410355338034,0.0008162,4.786778403763192,1.4965395484395458,12.80929418,6745.1023285031615,7715.8696288671335,5624.43752426,0.9138412395292504,0.40607165492760394,0.976428040392518,0.21584318829934693,-0.9972343825589913,0.07432083316397482,0.9972442320745771,0.07418855433277464,0.5465319300001283,3.490658504023969e-06,-0.019826940302655638,-1.899999999999992e-06,0.002270673356844277,-0.0022636920398366733,-1.3299999999105694e-06,0.0007003496866673231,0.0005340968609743868,0
26997,2010,147.84289202,1.1526433632850872,1.302298365326593,0.0008184,4.7949587619672895,1.4883714075402124,12.80929598,6745.101380661516,7715.868906029299,5625.842892019999,0.9138405307991209,0.4060732498808325,0.96417044991969,0.26528351532212174,-0.996593051893437,0.08247598994692337,0.9966049891004967,0.08233162029256348,1.4053677599995353,-1.7453292520119845e-06,-0.05094267020721044,2.2000000000000535e-06,0.008180358204097793,-0.008168140899333487,1.7999999997186933e-06,-0.0009478416459387518,-0.0007228378344734665,0
26997,2010,148.3894237,1.152655580589851,1.2825098222674813,0.000816,4.788991481254721,1.4943125083140012,12.80929479,6745.10200729013,7715.869383905404,5626.3894236999995,0.9138454918515699,0.40606208518225667,0.9587324463823829,0.2843098595786846,-0.997067462847829,0.07652760632734547,0.9970765383048598,0.07640927144003809,0.5465316800000437,1.2217304763861847e-05,-0.019788543059111596,-2.4000000000000583e-06,-0.005967280712568801,0.005941100773788843,-1.1900000007614153e-06,0.0006266286145546474,0.0004778761049237801,0
26997,2010,149.8728679,1.152657325919103,1.2287519359768038,0.0008139,4.7787568705210255,1.5045820256327356,12.80929447,6745.102175795323,7715.869512409916,5627.8728679,0.9138462005622134,0.40606049022036944,0.9420709179173232,0.33541375287011116,-0.9977984598505055,0.06631917912609542,0.9978086339763358,0.06616592750259595,1.4834442000001218,1.7453292520119845e-06,-0.05375788629067757,-2.099999999999997e-06,-0.010234610733695249,0.010269517318734378,-3.1999999983156613e-07,0.00016850519295985578,0.00012850451184931444,0
26997,2010,149.8728679,1.152657325919103,1.2287519359768038,0.0008139,4.7787568705210255,1.5045820256327356,12.80929447,6745.102175795323,7715.869512409916,5627.8728679,0.9138462005622134,0.40606049022036944,0.9420709179173232,0.33541375287011116,-0.9977984598505055,0.06631917912609542,0.9978086339763358,0.06616592750259595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26997,2010,150.41939964,1.1526608165776069,1.2089476849544243,0.0008137,4.7803398841525855,1.5029850493671608,12.8092944,6745.102212655835,7715.869540520277,5628.41939964,0.9138476179751492,0.40605730029288445,0.9352439959595913,0.35400376837194264,-0.9976922255223996,0.06789862393422537,0.9977016962334688,0.06775931915876308,0.5465317400003187,3.4906585038019244e-06,-0.019804251022379482,-2.0000000000000486e-07,0.001583013631559993,-0.0015969762655747566,-6.999999868639861e-08,3.686051149998093e-05,2.811036119965138e-05,0
26997,2010,151.90284346,1.152676524540875,1.1551863080052427,0.0008112,4.780964712024799,1.502365457482703,12.80929491,6745.101944100684,7715.869335716213,5629.9028434599995,0.9138539961955653,0.40604294555797393,0.9148701968086763,0.4037480934831196,-0.9976496058180014,0.06852199654991391,0.9976595216060149,0.0683774739871062,1.483443819999593,1.570796326810786e-05,-0.053761376949181594,-2.5000000000000066e-06,0.0006248278722136291,-0.0006195918844578152,5.099999995650251e-07,-0.0002685551507966011,-0.00020480406419665087,0
26997,2010,151.90284346,1.152676524540875,1.1551863080052427,0.0008112,4.780964712024799,1.502365457482703,12.80929491,6745.101944100684,7715.869335716213,5629.9028434599995,0.9138539961955653,0.40604294555797393,0.9148701968086763,0.4037480934831196,-0.9976496058180014,0.06852199654991391,0.9976595216060149,0.0683774739871062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26997,2010,152.4493754,1.152678269870127,1.1353750756658552,0.0008101,4.7785928095713395,1.5047460865824231,12.80929521,6745.101786127076,7715.8692152432395,5630.4493754000005,0.9138547048728038,0.40604135058124385,0.9066924422340382,0.42179238399439517,-0.9978093268095973,0.0661554784713881,0.9978194757926839,0.06600222518077281,0.5465319400009321,1.7453292520119845e-06,-0.01981123233938753,-1.0999999999999725e-06,-0.00237190245345964,0.002380629099720144,2.9999999995311555e-07,-0.00015797360811120598,-0.00012047297332173912,0
26997,2010,153.85474294,1.152671288553119,1.0844166974953768,0.0008109,4.785272184618721,1.4980597302180327,12.80929504,6745.101875645453,7715.869283511259,5631.85474294,0.913851870147147,0.40604773048074283,0.8840309126653486,0.46742843885676316,-0.9973451947677393,0.07281869590771396,0.9973558598277344,0.07267247668327023,1.4053675399991334,-6.981317008047938e-06,-0.050958378170478325,8.000000000000194e-07,0.006679375047381697,-0.006686356364390411,-1.6999999985500835e-07,8.951837753556902e-05,6.826801927672932e-05,0
26997,2010,154.40127485,1.152671288553119,1.064600229168233,0.0008131,4.8015910131248685,1.48175311901665,12.80929731,6745.100680312025,7715.868371932562,5632.40127485,0.913851870147147,0.40604773048074283,0.8745951675991476,0.48485388810673574,-0.9960241360566983,0.08908378299391949,0.9960382722225437,0.08892558837550642,0.5465319100003398,0.0,-0.019816468327143788,2.199999999999945e-06,0.016318828506147298,-0.01630661120138277,2.269999999526817e-06,-0.0011953334278587135,-0.0009115786970141926,0
26997,2010,155.88471806,1.152659071248355,1.0108266349142878,0.0008131,4.787914613106239,1.4954068297550016,12.80929563,6745.101564964038,7715.869046581087,5633.8847180600005,0.9138469092700733,0.4060588952572453,0.8472712098789825,0.5311605189678589,-0.997149294851537,0.07545385196981381,0.9971595575730307,0.07531810367207699,1.483443210000587,-1.2217304763861847e-05,-0.053773594253945234,0.0,-0.013676400018629131,0.013653710738351643,-1.6800000004479898e-06,0.0008846520122460788,0.0006746485250914702,0
26997,2010,156.43125002,1.152648599272843,0.9910014399408843,0.0008082,4.789625035773194,1.493712115051315,12.80929534,6745.101717671848,7715.869163038287,5634.43125002,0.9138426569811585,0.4060684650174361,0.8365750392325723,0.5478523557793835,-0.9970187783331861,0.07715928752263775,0.9970304829867203,0.07700789566834965,0.5465319599998111,-1.0471975512071907e-05,-0.019825194973403515,-4.8999999999999565e-06,0.0017104226669548694,-0.0016947147036865395,-2.8999999912571184e-07,0.00015270781022991287,0.00011645720041997265,0
26997,2010,157.91469267,1.152648599272843,0.937206901735915,0.0008119,4.770515425793109,1.512839178323921,12.80929919,6745.099690344573,7715.867616968912,5635.91469267,0.9138426569811585,0.4060684650174361,0.8059076165991499,0.5920413106426592,-0.9983111337644943,0.05809371912565069,0.9983209545466561,0.0579247072763709,1.4834426499992333,0.0,-0.05379453820496927,3.6999999999999273e-06,-0.019109609980085374,0.019127063272605938,3.850000000582554e-06,-0.0020273272748454474,-0.001546069374853687,0
26997,2010,158.46122405,1.152659071248355,0.9173991600550314,0.0008108,4.77127813467623,1.5120502895020196,12.80929928,6745.099642952522,7715.867580827041,5636.46122405,0.9138469092700733,0.4060588952572453,0.79402328968015,0.6078873377900814,-0.9982665348019811,0.05885512292438967,0.9982749477470164,0.05871225341180156,0.5465313800004878,1.0471975512071907e-05,-0.019807741680883617,-1.0999999999999725e-06,0.0007627088831210216,-0.0007888888219014234,8.999999856484919e-08,-4.739205087389564e-05,-3.6141871532890946e-05,0
26997,2010,159.94466785,1.1526660525653631,0.8636255658010861,0.000809,4.766466261928482,1.5168656529082716,12.8092961,6745.101317472082,7715.868857840116,5637.94466785,0.913849744073675,0.4060525153923795,0.7602030318735066,0.6496855780532059,-0.9985381801022193,0.0540509285595342,0.9985460936510022,0.05390453463600199,1.4834437999998045,6.981317008047938e-06,-0.053773594253945345,-1.7999999999999353e-06,-0.0048118727477479695,0.0048153634062519934,-3.1800000002135675e-06,0.0016745195598559803,0.0012770130751960096,0
26997,2010,160.49119972,1.1526835058578828,0.8438282960957143,0.0008046,4.773075823805784,1.5102508550432134,12.80929668,6745.101012056503,7715.868624925743,5638.49119972,0.9138568308878169,0.40603656564363266,0.7471929023768759,0.6646072273438052,-0.9981591186026074,0.06064959975519942,0.9981676827631668,0.06050848772866495,0.5465318699998534,1.7453292519675756e-05,-0.019797269705371767,-4.3999999999999985e-06,0.006609561877302106,-0.006614797865058142,5.800000000277805e-07,-0.00030541557862306945,-0.00023291437355510425,0
26997,2010,161.89656702,1.152681760528631,0.7928978431932678,0.0007958,4.775515794100072,1.5078143754074294,12.80929833,6745.100143201988,7715.867962324602,5639.8965670200005,0.9138561222189298,0.4060381606240731,0.7123899203280493,0.7017838708712217,-0.9980081642814373,0.06308489539973512,0.9980172924345617,0.06294032095236336,1.405367300000762,-1.74532925178994e-06,-0.050930452902446466,-8.799999999999997e-06,0.0024399702942883295,-0.0024364796357840834,1.6500000015184924e-06,-0.0008688545149198035,-0.0006626011409025523,0
26997,2010,162.44309918,1.152676524540875,0.7730883561831323,0.0008015,4.77629246561721,1.5070708651460794,12.80929871,6745.099943102194,7715.867809725572,5640.44309918,0.9138539961955653,0.40604294555797393,0.6983490791114647,0.7157573357669268,-0.9979588670363932,0.06386000080988383,0.9979702198086787,0.06368233958498581,0.546532159999515,-5.2359877560359536e-06,-0.019809487010135518,5.699999999999976e-06,0.0007766715171380056,-0.00074351026135,3.7999999946691787e-07,-0.00020009979471069528,-0.0001525990292066126,0
26997,2010,163.30193456,1.152669543223867,0.7419551729860574,0.0007935,4.7709011435578,1.512446479242222,12.80929799,6745.100322238659,7715.868098860583,5641.30193456,0.9138511614587734,0.40604932545252537,0.675730455685072,0.7371487985879411,-0.9982886517221033,0.05847878113354484,0.9982981305910673,0.058316742522027024,0.8588353799996185,-6.981317008047938e-06,-0.03113318319707492,-7.999999999999978e-06,-0.005391322059410619,0.0053756140961427334,-7.200000009532914e-07,0.00037913646519882604,0.00028913501046190504,0
26997,2010,163.84846654,1.1526643072361111,0.7221526672929297,0.0007977,4.77245972257983,1.5109088441712153,12.80929842,6745.100095809931,7715.867926182726,5641.84846654,0.9138490353769502,0.40605411036045136,0.6610015305393652,0.7503845524959963,-0.9981962954520335,0.06003462122672731,0.9982072806091833,0.05985169119431124,0.5465319800005091,-5.235987755813909e-06,-0.019802505693127692,4.199999999999994e-06,0.001558579022030493,-0.0015376350710067932,4.3000000005122274e-07,-0.00022642872772848932,-0.00017267785733565688,0
26997,2010,164.39499815,1.1526643072361111,0.7023414349535421,0.0007968,4.773421398997679,1.5099419317656102,12.80929868,6745.0999588995455,7715.867821772864,5642.39499815,0.9138490353769502,0.40605411036045136,0.646006747930439,0.7633316982991983,-0.9981381000047659,0.06099453515583228,0.9981489426537491,0.060816842068646036,0.5465316099998745,0.0,-0.01981123233938764,-9.000000000000761e-07,0.0009616764178490556,-0.0009669124056050915,2.600000001962144e-07,-0.00013691038566321367,-0.00010440986170578981,0
26997,2010,165.33190957,1.152676524540875,0.6683616197464646,0.0007966,4.775365695784401,1.5079889083326288,12.80929944,6745.099558699988,7715.8675165748255,5643.33190957,0.9138539961955653,0.40604294555797393,0.6197009562184076,0.7848380246025235,-0.998017621975631,0.06293509534517665,0.9980282623921621,0.06276613311716359,0.9369114199998876,1.2217304763861847e-05,-0.03397981520707749,-2.0000000000000486e-07,0.0019442967867213667,-0.0019530234329814267,7.600000007101926e-07,-0.000400199557589076,-0.0003051980384043418,0
26997,2010,166.58112504,1.1526730338823712,0.6230668349987077,0.0007988,4.7736936703609905,1.5096975856703312,12.80930021,6745.099153234695,7715.867207361054,5644.58112504,0.913852578832737,0.4060461355077232,0.5835284551059157,0.8120926930355323,-0.9981214559428951,0.061266297312921575,0.9981340524987621,0.06106073404732821,1.2492154700003084,-3.4906585038019244e-06,-0.04529478474775683,2.2000000000000535e-06,-0.0016720254234101617,0.0017086773377024134,7.699999997612395e-07,-0.0004054652927152347,-0.0003092137712883414,0
26997,2010,167.83033947,1.1526660525653631,0.5777842675557148,0.0008004,4.774665818754351,1.5086887853626785,12.80930243,6745.097984231136,7715.866315861781,5645.83033947,0.913849744073675,0.4060525153923795,0.5461692156234795,0.8376748700451943,-0.9980614243712446,0.06223659037931376,0.9980719465323971,0.062067620745699166,1.2492144299994834,-6.981317008047938e-06,-0.04528256744299297,1.6000000000000389e-06,0.0009721483933606834,-0.001008800307652713,2.220000000718869e-06,-0.0011690035589708714,-0.0008914992731661187,0
26997,2010,168.45494694,1.152671288553119,0.5551386205110883,0.000802,4.76663032287817,1.516745225189884,12.80930354,6745.09739972951,7715.865870112241,5646.45494694,0.913851870147147,0.40604773048074283,0.5270611087735504,0.8498273869547837,-0.9985292990172637,0.054214748953509126,0.9985395948100262,0.054024786872590165,0.6246074700002282,5.235987755813909e-06,-0.02264564704462646,1.5999999999999305e-06,-0.008035495876181464,0.008056439827205608,1.1099999994712562e-06,-0.0005845016266903258,-0.0004457495397218736,0
26997,2010,169.86031384,1.1526625619068591,0.504190714316122,0.0007977,4.747951809223326,1.5354324654909874,12.80930174,6745.098347570037,7715.8665929493645,5647.86031384,0.9138483266774416,0.40605570532728624,0.4830990157950074,0.8755657262238484,-0.9993677092456671,0.035555333173348525,0.999374763821084,0.035356490741482303,1.4053669000004447,-8.726646259837878e-06,-0.050947906194966364,-4.299999999999942e-06,-0.01867851365484352,0.01868724030110336,-1.7999999997186933e-06,0.0009478405272602686,0.0007228371232486097,0
26997,2010,169.86031384,1.1526625619068591,0.504190714316122,0.0007977,4.747951809223326,1.5354324654909874,12.80930174,6745.098347570037,7715.8665929493645,5647.86031384,0.9138483266774416,0.40605570532728624,0.4830990157950074,0.8755657262238484,-0.9993677092456671,0.035555333173348525,0.999374763821084,0.035356490741482303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26997,2010,170.40684509,1.1526660525653631,0.48437424598897827,0.0007994,4.747902940004271,1.5354656267467754,12.80930271,6745.097836789275,7715.866203420449,5648.40684509,0.913849744073675,0.4060525153923795,0.4656546793107919,0.8849665076351554,-0.9993694456136866,0.035506494811411264,0.9993759357372264,0.03532335019987701,0.5465312500000437,3.490658504023969e-06,-0.019816468327143677,1.6999999999999871e-06,-4.886921905544739e-05,3.316125578800566e-05,9.70000000322102e-07,-0.000510780761942442,-0.0003895289155479986,0
26997,2010,171.89028771,1.1526677978946152,0.43058494377176504,0.0007993,4.73571181517909,1.5476427889379398,12.80930201,6745.0982053939415,7715.866484523786,5649.89028771,0.9138504527676161,0.4060509204230708,0.4174024249348187,0.9087217482037794,-0.9997280350169627,0.023320720424606093,0.9997319688166616,0.023151469196607304,1.4834426199995505,1.7453292520119845e-06,-0.05378930221721323,-1.0000000000005664e-07,-0.012191124825180921,0.012177162191164381,-7.000000010748408e-07,0.00036860466661892133,0.00028110333732911386,0
26997,2010,171.89028771,1.1526677978946152,0.43058494377176504,0.0007993,4.73571181517909,1.5476427889379398,12.80930201,6745.0982053939415,7715.866484523786,5649.89028771,0.9138504527676161,0.4060509204230708,0.4174024249348187,0.9087217482037794,-0.9997280350169627,0.023320720424606093,0.9997319688166616,0.023151469196607304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26997,2010,172.43681926,1.1526625619068591,0.4107946553834013,0.0008047,4.744996966799699,1.5383157494152822,12.80929975,6745.099395460708,7715.86739208616,5650.4368192599995,0.9138483266774416,0.40605570532728624,0.3993379970504604,0.9168037762311663,-0.9994684067162269,0.032602208148019826,0.9994725524198911,0.032474866578139944,0.5465315499995995,-5.2359877560359536e-06,-0.01979028838836372,5.400000000000023e-06,0.00928515162060961,-0.009327039522657676,-2.2600000004757703e-06,0.0011900667668669485,0.0009075623738681315,0
26997,2010,173.373731,1.152671288553119,0.3768445107736076,0.0008033,4.751946867881141,1.5313920282726208,12.80930105,6745.0987109089765,7715.866870036974,5651.373731,0.913851870147147,0.40604773048074283,0.367988236376682,0.9298304457740557,-0.9992176887914981,0.03954757143209681,0.9992237510768424,0.03939410214644533,0.9369117400001414,8.726646259837878e-06,-0.03395014460979373,-1.400000000000034e-06,0.006949901081442,-0.0069237211426613765,1.300000000981072e-06,-0.0006845517318652128,-0.0005220491857471643,0
26997,2010,173.99833866,1.1526660525653631,0.35420933570449314,0.0008038,4.752018426380473,1.5313257057610448,12.80930107,6745.098700377413,7715.866862005449,5651.99833866,0.913849744073675,0.4060525153923795,0.3468488930644537,0.9379210229971195,-0.9992148562683302,0.03961907384909706,0.9992211361634181,0.03946037308855363,0.6246076600000379,-5.235987755813909e-06,-0.022635175069114444,5.000000000000664e-07,7.155849933138114e-05,-6.632251157601132e-05,1.999999987845058e-08,-1.0531563930271659e-05,-8.031525794649497e-06,0
26997,2010,174.54487029,1.1526730338823712,0.3344068300113655,0.0008022,4.745089469250056,1.5382703708547303,12.80930196,6745.098231722846,7715.866504602596,5652.54487029,0.913852578832737,0.4060461355077232,0.3282089162153039,0.9446051594802855,-0.9994653866560131,0.032694661285079335,0.9994710777281284,0.032520221170427945,0.5465316300005725,6.981317008047938e-06,-0.019802505693127637,-1.6000000000000389e-06,-0.006928957130416968,0.00694466509368552,8.900000008082998e-07,-0.0004686545662480057,-0.0003574028523871675,0
26997,2010,175.40370543,1.1526677978946152,0.30327713747279467,0.0008008,4.75282127783639,1.5305036556833556,12.8093018,6745.098315975349,7715.866568854792,5653.40370543,0.9138504527676161,0.4060509204230708,0.29864938317768014,0.9543629005402459,-0.9991827260084528,0.04042128209640352,0.9991883601443273,0.040281769475656946,0.8588351399994281,-5.2359877560359536e-06,-0.03112969253857084,-1.400000000000034e-06,0.007731808586334488,-0.007766715171374727,-1.6000000080396148e-07,8.425250234722625e-05,6.425219544325955e-05,0
26997,2010,176.1063892,1.152659071248355,0.27779009440592145,0.0007936,4.757146203722832,1.5262153817112054,12.80930239,6745.0980052942605,7715.866331924829,5654.1063892,0.9138469092700733,0.4060588952572453,0.2742311336870855,0.9616638109634239,-0.9989985626703014,0.044742281822363277,0.9990064342401483,0.04456617940528742,0.7026837700004762,-8.726646260059923e-06,-0.025487043066873216,-7.199999999999958e-06,0.004324925886441733,-0.004288273972150147,5.899999990788274e-07,-0.0003106810881945421,-0.00023692996273894096,0
26997,2010,176.80907264,1.152655580589851,0.25231875930231623,0.0007954,4.7521458354158685,1.5312366939691933,12.80930298,6745.0976946132005,7715.8660949948835,5654.8090726400005,0.9138454918515699,0.40606208518225667,0.24964996683093746,0.9683361472450112,-0.999209800330203,0.039746382528173446,0.999217619766443,0.039549315395897754,0.7026834400003281,-3.490658504023969e-06,-0.02547133510360522,1.8000000000000438e-06,-0.0050003683069634874,0.005021312257987853,5.900000008551842e-07,-0.00031068106000020634,-0.00023692994545854162,0
26997,2010,177.58983166,1.152648599272843,0.22399730153020422,0.0007921,4.75178804291921,1.5316416103556558,12.80930718,6745.095482986146,7715.864408375463,5655.5898316600005,0.9138426569811585,0.4060684650174361,0.22212882557997618,0.9750173254083542,-0.9992239573301817,0.039388870222579364,0.9992335520173821,0.039144712576869335,0.780759020000005,-6.981317008047938e-06,-0.028321457772112008,-3.300000000000026e-06,-0.00035779249665868207,0.00040491638646256156,4.199999999343618e-06,-0.002211627054748533,-0.0016866194200702012,0
26997,2010,178.37058991,1.152657325919103,0.19569504237986418,0.0007934,4.740504489305066,1.5428989840310192,12.8093096,6745.094208668357,7715.863436561835,5656.37058991,0.9138462005622134,0.40606049022036944,0.19444835781178008,0.9809127566426599,-0.9996047851142857,0.02811180493356352,0.9996108943698412,0.027893724332295703,0.7807582499990531,8.726646260059923e-06,-0.028302259150340042,1.2999999999999774e-06,-0.011283553614143571,0.011257373675363391,2.420000001279732e-06,-0.0012743177885568002,-0.0009718136279843748,0
26997,2010,179.54172763,1.152646853943591,0.1532119830570702,0.0007972,4.7350555713803395,1.5482972874074377,12.80930861,6745.094729980122,7715.863834121919,5657.54172763,0.9138419482565963,0.4060700599731386,0.15261327209872658,0.9882859855220654,-0.9997431238246329,0.022664650126676122,0.999746907290028,0.02249714124114699,1.1711377200008428,-1.0471975512071907e-05,-0.042483059322793976,3.799999999999984e-06,-0.005448917924726793,0.005398303376418445,-9.900000002005527e-07,0.0005213117647144827,0.0003975600839112303,0
26997,2010,180.40056249,1.1526660525653631,0.12207530920149139,0.0008002,4.7361429115043325,1.5472186739297051,12.80930902,6745.094514083321,7715.863669475817,5658.40056249,0.913849744073675,0.4060525153923795,0.12177233291258988,0.9925580582197826,-0.9997178886436492,0.02375169732638647,0.9997220600187442,0.023575468433915035,0.8588348599996607,1.919862177213183e-05,-0.03113667385557882,3.000000000000073e-06,0.0010873401239930303,-0.0010786134777325262,4.1000000017277216e-07,-0.00021589680090983165,-0.00016464610234834254,0
26997,2010,181.57170074,1.1526643072361111,0.0796236658052333,0.0008023,4.7387399614313,1.5446094066979739,12.80930964,6745.0941876052575,7715.863420498803,5659.57170074,0.9138490353769502,0.40605411036045136,0.07953955775148788,0.9968317103466852,-0.9996528329882894,0.026347931578912156,0.9996571422016218,0.026183927231920014,1.1711382499997853,-1.7453292520119845e-06,-0.04245164339625808,2.099999999999997e-06,0.0025970499269671876,-0.0026092672317312715,6.199999997846817e-07,-0.0003264780634708586,-0.00024897701405279804,0
26997,2010,182.3524596,1.1526660525653631,0.05131268000863328,0.0008002,4.742262035861824,1.541089077596701,12.80930999,6745.09400330314,7715.863279947272,5660.3524596,0.913849744073675,0.4060525153923795,0.0512901653343342,0.9986837932699102,-0.9995538334596082,0.02986861255903415,0.999558772123363,0.029702879847499128,0.780758859999878,1.7453292520119845e-06,-0.028310985796600026,-2.099999999999997e-06,0.0035220744305242135,-0.0035203291012728677,3.499999987610636e-07,-0.000184302117304469,-0.00014055153133085696,0
